created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Mon Feb 26 15:21:39 +0000 2024;1,76214E+18;@zoerazora @lavojoy_id rill sih ya kl udah racunnya kak tasya farasya tuh pasti bagus! duhhhh jadi pengen beli;0;0;0;0;in;1,38967E+18;1,76205E+18;diveppie;https://twitter.com/diveppie/status/1762135848685043721
Mon Feb 26 14:55:11 +0000 2024;1,76213E+18;bulan ini udh kalap beli 4 lippies, padahal wl cuma lippies nya tasya farasya yg gws tapi malah beli yg bnb mulu gue teh 😭🦶🏻;0;0;0;0;in;1,57249E+18;1,76213E+18;perthmooncake;https://twitter.com/perthmooncake/status/1762129187153031243
Mon Feb 26 14:35:25 +0000 2024;1,76212E+18;@risolmayOoo_o somethinc yg tipsy udh tasya farasya approved;0;0;0;0;in;1,75165E+18;1,76208E+18;kbluu23;https://twitter.com/kbluu23/status/1762124214050660430
Mon Feb 26 13:21:14 +0000 2024;1,76211E+18;@ohmybeautybank MOP!!  productnya Tasya Farasya Mama Ayang😍🥰;0;0;1;0;in;1339105843;1,7621E+18;todayis_gigi;https://twitter.com/todayis_gigi/status/1762105542443762175
Mon Feb 26 13:20:57 +0000 2024;1,76211E+18;@ohmybeautybank Logo kupu2nya samar2 keliatan, Mother Of Pearl by Tasya Farasya✨🦋;0;0;0;0;in;1,1798E+18;1,7621E+18;piinkeut;https://twitter.com/piinkeut/status/1762105472310813128
Mon Feb 26 11:09:05 +0000 2024;1,76207E+18;Perasaan mantengin storynya Tasya Farasya kok masih bisa ke skip pas dia share link affiliate produk yang perusahaan gue jual dah🫵🏻 wkwkw  Taunya dari mana? Dari laporan di seller center shopee;0;1;0;0;in;331456455;1,76207E+18;bigdreamerrrrrr;https://twitter.com/bigdreamerrrrrr/status/1762072284683276661
Mon Feb 26 11:03:54 +0000 2024;1,76207E+18;@zoerazora @lavojoy_id kalau tasya farasya approved harus banget dicobain sih😍;0;0;0;0;in;1,38186E+18;1,76205E+18;aestylla;https://twitter.com/aestylla/status/1762070983173947537
Mon Feb 26 09:54:21 +0000 2024;1,76205E+18;Emang benerrr ini racun !! Tasya farasya approved never goes wrong 🫶🏻✨ Racun bodycare ter OKE bikin cerahan, lembab, dan yg penting affordable: Lavojoy Let It Glow Body Serum🥰  Siapa nih yg udah coba juga? 🙋‍♀️ https://t.co/mNNionQMWu;0;48;118;194;in;172270411;1,76205E+18;zoerazora;https://twitter.com/zoerazora/status/1762053478250336341
Mon Feb 26 09:34:22 +0000 2024;1,76205E+18;@skyoucotton yang lipcream mate ini kak, yang approve sama tasya farasya  ini di aku gak lengket sih, bikin bibir jadi kayak plumpy gitu gak bikin kering pokonya https://t.co/rmqJ3Eu6Dz;0;1;0;1;in;537074783;1,76202E+18;bucincsyhsw;https://twitter.com/bucincsyhsw/status/1762048450454262027
Mon Feb 26 08:15:49 +0000 2024;1,76203E+18;@skyoucotton ini wardah bukan sih? kalau iya mending yang velvet mate atau gak yang approve sama tasya farasya wkwk;0;1;0;0;in;537074783;1,76202E+18;bucincsyhsw;https://twitter.com/bucincsyhsw/status/1762028684301808084
Mon Feb 26 07:42:06 +0000 2024;1,76202E+18;@kanchanu_ @ohmybeautybank Haii! Boleh banget doong! Aku bukan tasya farasya tapi semoga bisa bantuu☺️❤️;0;2;0;1;in;1,51908E+18;1,76193E+18;15yababyy;https://twitter.com/15yababyy/status/1762020195789652462
Mon Feb 26 05:29:06 +0000 2024;1,76199E+18;Rp79.900 kapan lagi moisturizer Tasya Farasya approved semurah ini!   Whitelab Cera-Mug Barrier Moisturizing Gel 40 gram https://t.co/UwsbL6yh4V #ShopeeID https://t.co/WEeFduvD6g;0;0;0;0;in;1,71562E+18;1,76199E+18;promooprimaa;https://twitter.com/promooprimaa/status/1761986727424753799
Mon Feb 26 04:44:43 +0000 2024;1,76198E+18;Wardah exc matte lip cream 19/22 Tasya farasya approved dongg🥰🌈❤️‍🔥 🛒 https://t.co/fN42OBlwSt https://t.co/rvAH8r9UbH;0;1;0;0;in;1,29841E+18;1,76198E+18;racunramdom;https://twitter.com/racunramdom/status/1761975556927848465
Mon Feb 26 03:02:55 +0000 2024;1,76195E+18;Somethinc moisturizer / pelembab wajah  ✨️ https://t.co/dlkyqBuJSQ  ✅️ Tasya Farasya approved ✅️ Melindungi barrier kulit dengan menghidrasi kulit  *like and rt are very appreciated   #racunskincare #zonauang #indonesia #PrabowoGibran https://t.co/Fj1fTT6cwZ;0;1;0;0;in;1,68385E+18;1,76195E+18;starrynight127_;https://twitter.com/starrynight127_/status/1761949938198745191
Mon Feb 26 02:44:05 +0000 2024;1,76195E+18;— Kouru Crazy Rich Juice Clay Mask  Masker dengan ingredients yang unik dan spesial ✨ 6 extract buah-buahan ✨ fruits complex dengan teknologi Jepang 🫐🥝🍊🍍🥒🍓  Udah lama juga aku keracunan pengen masker ini dari review Tasya Farasya, akhirnya cobain deh https://t.co/9dzkf9RlvQ;0;1;0;0;in;1,16472E+18;1,76195E+18;crrybabyx;https://twitter.com/crrybabyx/status/1761945199075578051
Mon Feb 26 02:23:55 +0000 2024;1,76194E+18;beberapa hari kepikiran mau ganti sunscreen tp ternyata sunscreen yg kupake skrg ada di video tasya farasya approved 2023 😩😩;0;1;0;0;in;1,33619E+18;1,76194E+18;moccajinie;https://twitter.com/moccajinie/status/1761940122738827454
Mon Feb 26 01:50:35 +0000 2024;1,76193E+18;@greettt kopinya tasyafarasya, golden black;0;1;0;0;in;8,69429E+17;1,76176E+18;photoysnta;https://twitter.com/photoysnta/status/1761931736303403060
Mon Feb 26 01:11:14 +0000 2024;1,76192E+18;@convomfs Saya alisnya tebel tto ngalis mbak, tasya farasya alis tebel+rapih masih ngalis…kayanya emg udh pabrikannya cewe?😭😭 sbnrnya pgn bgt sisir2 alis aja, tp kalo gak on point kayak ada yg kureengg gt😭😭🙏🏼;0;0;0;0;in;1,5645E+18;1,76165E+18;fckevryon3;https://twitter.com/fckevryon3/status/1761921833253888289
Sun Feb 25 23:52:06 +0000 2024;1,7619E+18;@worksfess Itu Tasya Farasya jg FKG kann tp skr jd beauty vlogger;0;0;0;0;in;1,63005E+18;1,76167E+18;MajorEllena;https://twitter.com/MajorEllena/status/1761901918442631292
Sun Feb 25 23:46:33 +0000 2024;1,7619E+18;Yah tasya farasya sudah bulik;0;0;0;0;in;702906056;1,7619E+18;khlFina;https://twitter.com/khlFina/status/1761900523194659218
Sun Feb 25 23:05:14 +0000 2024;1,76189E+18;7 Potret Tasya Farasya Jadi Bridesmaid di  Nikahan Sahabat, Stunning! https://t.co/lwtSKOJxIY;0;0;0;0;in;388190238;1,76189E+18;IDNTimes;https://twitter.com/IDNTimes/status/1761890124663869589
Sun Feb 25 22:05:35 +0000 2024;1,76188E+18;Ada, trus kalo ada orang yg gak sengaja beli yg sama tanpa nanya dia disangka sengaja niru, gue sampe yang “LO PIKIR LO TASYA FARASYA?!”;0;0;0;0;in;9,67362E+17;1,76188E+18;kyungkkul;https://twitter.com/kyungkkul/status/1761875112171913714
Sun Feb 25 21:12:13 +0000 2024;1,76186E+18;7 Potret Tasya Farasya Jadi Bridesmaid di Pernikahan Sahabat, Glamor! https://t.co/8Dm4uWVwP9;0;0;0;0;in;388190238;1,76186E+18;IDNTimes;https://twitter.com/IDNTimes/status/1761861680747962566
Sun Feb 25 19:27:23 +0000 2024;1,76184E+18;@citrusclay @ndorochiara @vesicaafellea lah tasya farasya kan emg kerjaannya review barang. gue bukan org yg gatekeep tp hak org sih kalo emg gamau kasih tau barang2 dia;0;0;0;5;in;1,25164E+18;1,76169E+18;vesigerty;https://twitter.com/vesigerty/status/1761835300375159211
Sun Feb 25 18:49:06 +0000 2024;1,76183E+18;@worksfess tasya farasya jd beauty vlogger, mamat stand up, dokter tirta buka usaha laundry sepatu;0;0;0;0;in;9,17271E+17;1,76167E+18;baksobrooklyn;https://twitter.com/baksobrooklyn/status/1761825663668158588
Sun Feb 25 16:42:21 +0000 2024;1,76179E+18;@marimasjambuu Jd inget rumahnya bu ala tasya farasya;0;1;0;0;in;1,13848E+18;1,76177E+18;sowkolat;https://twitter.com/sowkolat/status/1761793767668072467
Sun Feb 25 16:20:42 +0000 2024;1,76179E+18;@ndorochiara @vesicaafellea untung tasya farasya ga kaya kamuu wkwk parfum dari muraaah sama mehong dia kasih tau semua bahkan sampe top notes nya apaan , aku sih yg rakjel ga so eksklusif klo kelas nya masih hmns mah😪;1;2;0;1;in;1,74058E+18;1,76169E+18;citrusclay;https://twitter.com/citrusclay/status/1761788321012007174
Sun Feb 25 16:09:22 +0000 2024;1,76179E+18;@aipsnbrp MOP by Tasya Farasya;0;0;1;0;in;145878495;1,76177E+18;nuytarigan;https://twitter.com/nuytarigan/status/1761785468398768352
Sun Feb 25 14:00:18 +0000 2024;1,76175E+18;Cantik itu adalah gabungan yang harmonis  tampilan luar yang mendukung keindahan dari dalam - Tasya Farasya #QuotesOfTheDay https://t.co/iC3PVTNcEZ;0;0;0;0;in;2340155395;1,76175E+18;suaradotcom;https://twitter.com/suaradotcom/status/1761752987481849951
Sun Feb 25 11:50:36 +0000 2024;1,76172E+18;@missydelicate Ajak aku main CA tasya farasya;0;1;0;0;in;1,52903E+18;1,76172E+18;houroes;https://twitter.com/houroes/status/1761720348515713525
Sun Feb 25 11:48:54 +0000 2024;1,76172E+18;@ohmybeautybank menurut gw produk tasya farasya ga sebagus dan sewow itu;0;0;0;0;in;1,00237E+18;1,7617E+18;milkypudinc;https://twitter.com/milkypudinc/status/1761719918259830957
Sun Feb 25 10:25:42 +0000 2024;1,7617E+18;Reveline Stain Plump Tint Setelah liat review Tasya Farasya, langsung deh yakin buat beli. Dan ternyata emang bagus! Melembabkan tanpa bikin bibir kering. Liptint ini ada stainnya tapi dia bikin plumpy karena ada efek glossynya.  https://t.co/hNgz99yOQS https://t.co/dTN8c9jPUw;0;1;0;0;in;7,30682E+17;1,7617E+18;platokuy;https://twitter.com/platokuy/status/1761698979769934063
Sun Feb 25 10:13:50 +0000 2024;1,7617E+18;@convomfs Tasya farasya juga gak hijaban kok;0;0;0;1;in;1,26199E+18;1,76161E+18;drayusugi;https://twitter.com/drayusugi/status/1761695993832386580
Sun Feb 25 09:51:20 +0000 2024;1,76169E+18;Ini produk terbaru nya Mother of Pearl MOP nya mama ayang alias Tasya Farasya.  My Perfect Nude Lip Cream— aku punya dua shade yaitu 01 Sunrise Beige 04 Sandy Taupe   @mopbeauty https://t.co/wX3N3vpLij;0;1;0;2;in;180817371;1,76168E+18;khoiriasorminn;https://twitter.com/khoiriasorminn/status/1761690330460786766
Sun Feb 25 09:21:03 +0000 2024;1,76168E+18;Rutin pake hair oil ini dijamin deh rambut jadi lebih ternutrisi, cocok dipake daily apalagi kalo kalian suka styling rambut fix wajib cobain inii💕 Hair oil ini tuh ternyata favoitenya Tasya Farasya &amp  Park Go Young dong😭🫶🏻 Local brand satu ini keren abis dah!✨ https://t.co/eBi0ZflwZT;0;1;0;1;in;1,09936E+18;1,76168E+18;icaaapdeh;https://twitter.com/icaaapdeh/status/1761682710735749426
Sun Feb 25 09:13:39 +0000 2024;1,76168E+18;Hari mingggu  nonton ❌ Hari minggu luluran ✅ Biasanya pakek sabun ini setelah luluran mantep pol.. Sabun pyary recommend dr tasya farasya emng 😭 she called it sabun arab .... https://t.co/pv0Mq1qvU0 Honestly ini baru ku pakai seminggu cerahan sih.... https://t.co/INhAOUi49h;0;0;0;0;in;1,41455E+18;1,76168E+18;bogkahanes_;https://twitter.com/bogkahanes_/status/1761680848393589213
Sun Feb 25 07:28:25 +0000 2024;1,76165E+18;cewe yang bernama TAYO   -tasya farasya approved-;0;0;0;0;in;1,68056E+18;1,76165E+18;frthnttwtt;https://twitter.com/frthnttwtt/status/1761654366958948724
Sun Feb 25 06:06:11 +0000 2024;1,76163E+18;@jjwonyng beneran bagus ga? gue pakai lavojoy yang Tasya farasya approve ga cocok anjir;0;1;0;0;in;1,39523E+18;1,76163E+18;wubjeIIy;https://twitter.com/wubjeIIy/status/1761633669377319117
Sun Feb 25 05:39:49 +0000 2024;1,76163E+18;@JenoFess Weyy beneran ini mah mbak yg baju ijo mirip tasya farasya 😭  JENO AT FERRAGAMO MFW #FerragamoFW24xJENO #FERRAGAMOFW24 #JENO @Ferragamo;0;0;0;0;in;1,65913E+18;1,7616E+18;taureantaste;https://twitter.com/taureantaste/status/1761627034139455988
Sun Feb 25 02:31:44 +0000 2024;1,76158E+18;Aslinya MOP keluarin sekaligus 13 shades untuk seri nude ini. Bayangin, range warnanya wide banget. Pemilik kulit cool, neutral, dan warm undertones bakal punya pilihan untuk your perfect nude!! Plus, it contains vitamin E! Tasya Farasya ain’t playing at all😍🫴🏼 https://t.co/NgyArVbrHW;0;1;0;1;in;231014098;1,76158E+18;nadiraspace;https://twitter.com/nadiraspace/status/1761579702995890450
Sat Feb 24 15:31:54 +0000 2024;1,76141E+18;@rsyarief @gohanbeast89 @dnm_operational @taufik_q Baru kali ini ada yg berani ngelabelin tasya farasya ama najla bisyir pecundang;0;1;0;0;in;2757797459;1,76122E+18;freedeveryego;https://twitter.com/freedeveryego/status/1761413652287300011
Sat Feb 24 14:22:07 +0000 2024;1,7614E+18;@bloodbuzzohayo @sucirmdiani Real.  I love fore butterscotch sea salt latte, buttercream tiramisu latte, aren latte.  Kopi susu tetangganya Tuku.  GB Coffee, Junaba, dan Roasted Almondnya Golden Black Tasya Farasya punya. &lt 3;0;0;0;0;in;1,63409E+18;1,761E+18;Atiga150513;https://twitter.com/Atiga150513/status/1761396090098839904
Sat Feb 24 14:10:57 +0000 2024;1,76139E+18;@hwanring INI TASYA FARASYA KAH;0;1;0;0;in;1,06484E+18;1,76139E+18;roselavien_;https://twitter.com/roselavien_/status/1761393278006530393
Sat Feb 24 13:52:21 +0000 2024;1,76139E+18;Chacha bilang aja kalau kamu udah capek ngasih stamp ke kita. Kita bisa pakai stamp Tasya Farasya approved kok.;0;0;12;0;in;1,67984E+18;1,76139E+18;haliengga;https://twitter.com/haliengga/status/1761388598581186822
Sat Feb 24 13:42:21 +0000 2024;1,76139E+18;@sunshinediarie @bloodbuzzohayo Golden black punya tasya farasya jg enaakkk!!;0;0;0;0;in;127161341;1,761E+18;rekomudri;https://twitter.com/rekomudri/status/1761386082883752319
Sat Feb 24 12:13:39 +0000 2024;1,76136E+18;Oiii tasya farasya!!!! Gw mau salim dah bjrotttt ini mah MY BLUSH GIRL ERA STARTS HERE omg ga pernah suka pake blush karena sering bgt blush on ngeblock jadinya…. Tapi barusan coba pake puff ini jadi subtle bangetttt!! Made my whole make up blended perfectly 🥰 https://t.co/d89wSL9pN8;0;16;3;98;in;2475069732;1,76136E+18;virgaynity;https://twitter.com/virgaynity/status/1761363760693055521
Sat Feb 24 12:01:49 +0000 2024;1,76136E+18;Azizah salsa pake Jiera Lip peptint keracunan Kaka Tasya Farasya 🤩🤩🤩 https://t.co/4SxDBZblhi https://t.co/ddJibZ0J3q;0;0;0;0;in;1,60618E+18;1,76136E+18;Liyaazahrotul__;https://twitter.com/Liyaazahrotul__/status/1761360783253106943
Sat Feb 24 11:12:37 +0000 2024;1,76135E+18;Maaf salfok banget sama yg di samping Jeno yg pake baju ijo itu gue kira tasya farasya njiirr 😭  JENO AT FERRAGAMO MFW  #FerragamoFW24xJENO  @Ferragamo;0;0;0;0;in;1,65913E+18;1,76135E+18;taureantaste;https://twitter.com/taureantaste/status/1761348398534595038
Sat Feb 24 11:09:12 +0000 2024;1,76135E+18;@ohmybeautybank ada tutorialnya tasya farasya nderrr coba buka youtube dia dehh 👍🏻👍🏻 intinya pake dulu di ujung ujung terus baru di pangkalnya dipake 2-3 kali;0;0;0;1;in;2345737344;1,76132E+18;agzlio;https://twitter.com/agzlio/status/1761347540413460973
Sat Feb 24 11:05:33 +0000 2024;1,76135E+18;1. Lavojoy shampoo  🛒 https://t.co/o2QWwx1EJe 2. Conditioner  🛒 https://t.co/U3yYK9oHCF Udah bersertifikat tasya farasya dan abel approved✅️ https://t.co/ypC7oiIHq5;0;1;0;0;in;1,24127E+18;1,76134E+18;b0oin_;https://twitter.com/b0oin_/status/1761346621965832645
Sat Feb 24 08:14:29 +0000 2024;1,7613E+18;Kamu mau magang di Mother of Pearl by Tasya Farasya?  Untuk posisi Markerting Intern, People Experience Intern, Product Development Intern.  Yuk kirim CV kamu ke: https://t.co/Vdzto9STrM dengan subject e-mail: [Position] - Your Name atau melalui link ini: https://t.co/KrmThvzJXu https://t.co/1SW8XSYnDe;0;0;1;7;in;607941256;1,7613E+18;KampusUpdate;https://twitter.com/KampusUpdate/status/1761303569582510583
Sat Feb 24 06:50:49 +0000 2024;1,76128E+18;almost a year ago bilang ini, benar kan first impression tasya farasya ngeliat palette ini juga “mirip makeup by mario” di video youtube terbarunya;0;1;0;0;in;1,32211E+18;1,76128E+18;didyofthevall6y;https://twitter.com/didyofthevall6y/status/1761282516521202088
Sat Feb 24 06:42:53 +0000 2024;1,76128E+18;kenapa tasya farasya makin mirip sama kendall jenner😍;0;0;0;0;in;9,82966E+17;1,76128E+18;ceriybam;https://twitter.com/ceriybam/status/1761280521181725104
Sat Feb 24 06:28:55 +0000 2024;1,76128E+18;parfum dibawah 100 ribu rekomendasi tasya farasya  Link Shopee : https://t.co/lGnSChU2si https://t.co/bBCgYk7rvl;0;1;1;1;in;365207683;1,76128E+18;ditanadiyaa;https://twitter.com/ditanadiyaa/status/1761277004694081539
Sat Feb 24 04:47:09 +0000 2024;1,76125E+18;Kalau mau lihat review nya tasya farasya tuh dimana?? Yt atau tt?;0;1;0;0;in;1,4316E+18;1,76125E+18;Mnyoonz;https://twitter.com/Mnyoonz/status/1761251394215141492
Sat Feb 24 03:14:19 +0000 2024;1,76123E+18;keknya kopi nya tasya farasya enak. jd bm;0;0;0;0;in;160026611;1,76123E+18;yessikaaputri;https://twitter.com/yessikaaputri/status/1761228032080293977
Sat Feb 24 02:49:01 +0000 2024;1,76122E+18;Tasya Farasya tampil cantik dengan kenakan makeup semi nude. Dalam unggahan ini, Tasya Farasya sontak membuat banyak pasang mata terkesima hingga memujinya bak artis kelas dunia.   #tasyafarasya #kendalljenner #makeupartist https://t.co/5qFp9hhgAy;0;0;0;0;in;1,69858E+18;1,76122E+18;heralddotID;https://twitter.com/heralddotID/status/1761221664170524901
Sat Feb 24 02:29:16 +0000 2024;1,76122E+18;OH INGET MIMPI 1 LG TD MALEM!! mimpi konser wayv trs biasa ada artis indo yg collab konten trs gue liat collabnya sm tasya farasya 😭 trs pas di wawancara tebak2an yang jawab bener yangyang;0;0;0;0;in;1,12539E+18;1,76122E+18;amorevolele;https://twitter.com/amorevolele/status/1761216696382321079
Sat Feb 24 02:27:15 +0000 2024;1,76122E+18;@haechuuuy punya tasya farasya beb;0;1;0;0;in;482798200;1,76122E+18;jjeongjaehyunj;https://twitter.com/jjeongjaehyunj/status/1761216187500040508
Sat Feb 24 02:26:58 +0000 2024;1,76122E+18;hasilnya ga bikin rambut ngembang sama sekali bahkan kalo dipake dirumah aja habis keramas juga okee bgtt bikin rambut gampang diatur. skg paham ni hair oil Tasya Farasya Approved 🙌🏻;0;1;0;0;in;1,09365E+18;1,76122E+18;aziaasr;https://twitter.com/aziaasr/status/1761216115089473730
Sat Feb 24 01:09:48 +0000 2024;1,7612E+18;@reiqnaoi gitu lah pokoknya kak .... kak rie bikin stiker kayak tasya farasya;0;1;0;1;in;1,69323E+18;1,75777E+18;hanzehn;https://twitter.com/hanzehn/status/1761196695403298962
Fri Feb 23 20:14:03 +0000 2024;1,76112E+18;Tasya Farasya Disebut Mirip Artis Kelas Dunia Usai Mejeng Cantik di Postingan Terbaru #TasyaFarasya https://t.co/Fr7mQopaEM &amp utm_medium=social&amp utm_source=twitter;0;0;0;0;in;313946561;1,76112E+18;wow_keren;https://twitter.com/wow_keren/status/1761122267562745941
Fri Feb 23 17:18:12 +0000 2024;1,76108E+18;org ko makeup dadakan kaya tasya farasya bagus gt ya, gw blush onnya aja sisah di blend ajg fuck;0;0;0;0;in;1,15938E+18;1,76108E+18;shapigooo;https://twitter.com/shapigooo/status/1761078012517462316
Fri Feb 23 15:46:36 +0000 2024;1,76105E+18;Dlu pernah ada yg blg mirip tasya farasya. Gak tau siapa dia. Tp lama2 ko saya mirip ya 5% wkwkkw;0;0;0;0;in;1025891179;1,76105E+18;lthurtme;https://twitter.com/lthurtme/status/1761054960631111797
Fri Feb 23 13:46:30 +0000 2024;1,76102E+18;MOP - Tender Touch Soft Ombré Powder Blush [Made by Tasya Farasya] dengan harga Rp116.100. Dapatkan di Shopee sekarang! https://t.co/RfiD9p3ljB https://t.co/0WQVcK6KsN;0;0;0;0;in;1,2118E+18;1,76102E+18;sanicana_;https://twitter.com/sanicana_/status/1761024737449554066
Fri Feb 23 13:46:11 +0000 2024;1,76102E+18;MOP - Tender Touch Soft Ombré Powder Blush [Made by Tasya Farasya] dengan harga Rp116.100. Dapatkan di Shopee sekarang! https://t.co/RfiD9p3ljB https://t.co/PWQiXNttLq;0;0;0;0;in;1,2118E+18;1,76102E+18;sanicana_;https://twitter.com/sanicana_/status/1761024658739204367
Fri Feb 23 13:46:00 +0000 2024;1,76102E+18;MOP - Tender Touch Soft Ombré Powder Blush [Made by Tasya Farasya] dengan harga Rp116.100. Dapatkan di Shopee sekarang! https://t.co/RfiD9p3ljB https://t.co/ORgouCLrk6;0;0;0;0;in;1,2118E+18;1,76102E+18;sanicana_;https://twitter.com/sanicana_/status/1761024613545574549
Fri Feb 23 11:39:21 +0000 2024;1,76099E+18;Diamalkan ya, sp taw rezeki mu mengalir deras seperti rezekinya tasya farasya... Aamiinn;0;0;0;0;in;1,56881E+18;1,76099E+18;DirutPertamin4;https://twitter.com/DirutPertamin4/status/1760992738294865967
Fri Feb 23 11:38:06 +0000 2024;1,76099E+18;Makeup Glamor Tasya Farasya Bikin Pangling, bak Kembaran Kendall Jenner https://t.co/8vB3RYvcL4;0;0;0;0;in;111178995;1,76099E+18;VemaleDotcom;https://twitter.com/VemaleDotcom/status/1760992424032407590
Fri Feb 23 11:03:30 +0000 2024;1,76098E+18;Gas cobain, ga usah ragu udah Tasya Farasya Approved soalnya xixix. Co disini yaa⤵️ 💜Mother Of Puff: 🖇https://t.co/A7WhigG6q2  💖Cream Blush Bloom: 🖇https://t.co/RXND6gDjof;0;0;0;7;in;1,28453E+18;1,76098E+18;sayang9g;https://twitter.com/sayang9g/status/1760983718158799133
Fri Feb 23 09:20:46 +0000 2024;1,76096E+18;Siapa nih yang suka nyobain nyobain produknya Influencer terkenal? Nih, cobain kopi punya Tasya Farasya yaitu, Golden Black Coffe. Nggak cuma jual namanya aja nih, tapi kopinya beneran enak loh, Blistener! 🤤 #WeekendLounge;0;0;0;0;in;74664107;1,76096E+18;BVOICE_RADIO;https://twitter.com/BVOICE_RADIO/status/1760957864565428569
Fri Feb 23 08:06:27 +0000 2024;1,76094E+18;@ramuneilkom karena di pasaran kenyataannya shade warna tan tuh kurang laku, bahkan beberapa produk sampe exp karena ya jarang orang beli, setauku yt nya tasya farasya juga ngomongin hal ini kok;0;0;1;1;in;1,60238E+18;1,76064E+18;allolyzzz;https://twitter.com/allolyzzz/status/1760939161643848184
Fri Feb 23 08:05:18 +0000 2024;1,76094E+18;@eunyit Bukan kayaknya, tapi approved by tasya farasya.;0;0;0;0;in;1,05533E+18;1,76072E+18;swageranger;https://twitter.com/swageranger/status/1760938873629356067
Fri Feb 23 06:16:48 +0000 2024;1,76091E+18;11. Carl &amp  claire dancing with my shadow (rekomendasi parfum lokal tasya farasya) ✨  Link parfum https://t.co/x686YLWx4S  ✨ Rating 4.9 ✨ https://t.co/qpg36ZSgaF;0;1;0;0;in;1,21204E+18;1,76091E+18;reviewhaul;https://twitter.com/reviewhaul/status/1760911569234567225
Fri Feb 23 06:13:19 +0000 2024;1,76091E+18;02. Sansoe Lignum (rekomendasi tasya farasya wanginya kaya parfum jutaan ) ✨  Link parfum https://t.co/ld8FpBRtdK  ✨ Rating 5 ✨ https://t.co/lQp2TRcsHH;0;1;1;0;in;1,21204E+18;1,76091E+18;reviewhaul;https://twitter.com/reviewhaul/status/1760910690536321295
Thu Feb 22 23:17:12 +0000 2024;1,76081E+18;Cek [Tasya Farasya Approved] SKINTIFIC MSH Niacinamide Brightening Moisturizer Glowing Moisture Gel 30g Alpha Arbutin Cream Pemutih Wajah dengan harga Rp129.000. Dapatkan di Shopee sekarang! https://t.co/DNm3vTBLpS https://t.co/IZds3p1fMB;0;0;0;0;in;547464587;1,76081E+18;febriinspirit;https://twitter.com/febriinspirit/status/1760805971906134301
Thu Feb 22 22:50:59 +0000 2024;1,7608E+18;• OPHELIE , parfum dibawah 100 ribu rekomendasi tasya farasya  Link Shopee : https://t.co/hU5rdFbVbW https://t.co/UjZvwA3up0;0;1;0;1;in;1,55586E+18;1,7608E+18;pencintaproduk;https://twitter.com/pencintaproduk/status/1760799375599772153
Thu Feb 22 22:50:47 +0000 2024;1,7608E+18;• Lignum , Parfum paling rekom oleh kak tasya farasya wanginya kaya parfum harga jutaan !  Link Shopee : https://t.co/B6Yx9eMTog https://t.co/2ZAOHyV9MC;0;1;1;5;in;1,55586E+18;1,7608E+18;pencintaproduk;https://twitter.com/pencintaproduk/status/1760799325037408569
Thu Feb 22 17:08:04 +0000 2024;1,76071E+18;Rekomendasi Info Kode Voucher Diskon Promo Flash Sale Racun belanja beli checkout di Shopee  23 Februari Shopee Video Day  Flashsale pkl 00.00 Klik 👇 [Tasya Farasya Approved] SKINTIFIC MSH Niacinamide Brightening Moisturizer Glowing mencerahkan wajah https://t.co/CusKktXIBG;0;1;0;0;in;1178539494;1,76071E+18;FitriaNafisa;https://twitter.com/FitriaNafisa/status/1760713076767379844
Thu Feb 22 15:02:58 +0000 2024;1,76068E+18;@lovidinar @tanyakanrl setau gue dlu ngetren bgt khadijah Azahra (?) mua gitu terkenal bgt sampe diajak collab sama Tasya farasya. dia pakek highlighter emang di pipi dan di tulang pipi;0;0;0;0;in;1,5097E+18;1,76047E+18;mastaeseung;https://twitter.com/mastaeseung/status/1760681592094347347
Thu Feb 22 14:08:41 +0000 2024;1,76067E+18;Cek [Tasya Farasya Approved] SKINTIFIC MSH Niacinamide Brightening Moisturizer Glowing Moisture Gel 30g Alpha Arbutin Cream Pemutih Wajah dengan harga Rp125.000. Dapatkan di Shopee sekarang! https://t.co/RZURZtQXmq https://t.co/Q4tEcmviym;0;0;0;0;in;900103213;1,76067E+18;MWardatan;https://twitter.com/MWardatan/status/1760667934429708430
Thu Feb 22 11:58:47 +0000 2024;1,76064E+18;aku pakai hair oil wonderlux, pakai nya cukup 2-3 pump aja.   dipakai nya sebelum catokan atau sebelum di styling rambut nya, wangi nya juga awet bgt.  pantesan aja ini jadi favorit nya tasya farasya &amp  park gyu young😭👍🏼 https://t.co/KmsHKZbmbZ;0;1;6;46;in;1,35648E+18;1,76059E+18;anendyea;https://twitter.com/anendyea/status/1760635242384384222
Thu Feb 22 10:52:21 +0000 2024;1,76062E+18;@sundakentel tp kata tasya farasya bikin kusem;0;1;0;1;in;1,45075E+18;1,76049E+18;mantubundakm;https://twitter.com/mantubundakm/status/1760618524358406291
Thu Feb 22 10:48:39 +0000 2024;1,76062E+18;@CHAEWON00DG Tasya Farasya aja mandi sekali sebulan;0;0;0;0;in;3226380205;1,76026E+18;ROSE97DG;https://twitter.com/ROSE97DG/status/1760617591478055071
